ano;origem;destino;passageiros
2012;RIO DO SULSC;JABORÁSC;37
2012;RIO DO SULSC;JARAGUÁ DO SULSC;5651
2012;RIO DO SULSC;JOAÇABASC;1142
2012;RIO DO SULSC;JOINVILLESC;8309
2012;RIO DO SULSC;LAGESSC;7748
2012;RIO DO SULSC;LAURENTINOSC;2
2012;RIO DO SULSC;LEBON RÉGISSC;838
2012;RIO DO SULSC;LONTRASSC;239767
2012;RIO DO SULSC;MARAVILHASC;129
2012;RIO DO SULSC;MASSARANDUBASC;33
2012;RIO DO SULSC;MONTE CARLOSC;189
2012;RIO DO SULSC;OTACÍLIO COSTASC;4122
2012;RIO DO SULSC;PALHOÇASC;82
2012;RIO DO SULSC;PALMEIRASC;23
2012;RIO DO SULSC;PINHALZINHOSC;74
2012;RIO DO SULSC;PIRATUBASC;102
2012;RIO DO SULSC;POMERODESC;1265
2012;RIO DO SULSC;PONTE ALTASC;168
2012;RIO DO SULSC;POUSO REDONDOSC;26193
2012;RIO DO SULSC;PRESIDENTE GETÚLIOSC;4123
2012;RIO DO SULSC;PRESIDENTE NEREUSC;9710
2012;RIO DO SULSC;RANCHO QUEIMADOSC;118
2012;RIO DO SULSC;RIO DO CAMPOSC;2902
2012;RIO DO SULSC;RIO DO OESTESC;162145
2012;RIO DO SULSC;RODEIOSC;538
2012;RIO DO SULSC;SANTA CECÍLIASC;968
2012;RIO DO SULSC;SANTO AMARO DA IMPERATRIZSC;23
2012;RIO DO SULSC;SEARASC;69
2012;RIO DO SULSC;SÃO CRISTOVÃO DO SULSC;325
2012;RIO DO SULSC;SÃO MIGUEL DO OESTESC;128
2012;RIO DO SULSC;TAIÓSC;19786
2012;RIO DO SULSC;TIMBÓSC;1967
2012;RIO DO SULSC;TROMBUDO CENTRALSC;78499
2012;RIO DO SULSC;VARGEM BONITASC;20
2012;RIO DO SULSC;VIDEIRASC;566
2012;RIO DO SULSC;XANXERÊSC;380
2012;RIO DO SULSC;XAXIMSC;167
2012;RIO DO SULSC;ÁGUAS MORNASSC;22
2012;RIO DOS CEDROSSC;LAGESSC;108
2012;RIO DOS CEDROSSC;OTACÍLIO COSTASC;9
2012;RIO DOS CEDROSSC;PALMEIRASC;10
2012;RIO DOS CEDROSSC;TIMBÓSC;5457
2012;RIO FORTUNASC;BRAÇO DO NORTESC;2723
2012;RIO FORTUNASC;PAPANDUVASC;3
2012;RIO NEGRINHOSC;BALNEÁRIO CAMBORIÚSC;1372
2012;RIO NEGRINHOSC;BALNEÁRIO PIÇARRASSC;390
2012;RIO NEGRINHOSC;BARRA VELHASC;561
2012;RIO NEGRINHOSC;BIGUAÇUSC;2
2012;RIO NEGRINHOSC;BLUMENAUSC;2332
2012;RIO NEGRINHOSC;BRUSQUESC;174
2012;RIO NEGRINHOSC;CAMPO ALEGRESC;1543
2012;RIO NEGRINHOSC;CANOINHASSC;714
2012;RIO NEGRINHOSC;CAÇADORSC;561
2012;RIO NEGRINHOSC;CHAPECÓSC;59
2012;RIO NEGRINHOSC;CORUPÁSC;907
2012;RIO NEGRINHOSC;FLORIANÓPOLISSC;1713
2012;RIO NEGRINHOSC;GASPARSC;253
2012;RIO NEGRINHOSC;GUARAMIRIMSC;838
2012;RIO NEGRINHOSC;ILHOTASC;2
2012;RIO NEGRINHOSC;ITAJAÍSC;694
2012;RIO NEGRINHOSC;ITAPEMASC;149
2012;RIO NEGRINHOSC;JARAGUÁ DO SULSC;7522
2012;RIO NEGRINHOSC;JOAÇABASC;44
2012;RIO NEGRINHOSC;JOINVILLESC;10479
2012;RIO NEGRINHOSC;LEBON RÉGISSC;50
2012;RIO NEGRINHOSC;MAFRASC;43291
2012;RIO NEGRINHOSC;MARAVILHASC;11
2012;RIO NEGRINHOSC;MASSARANDUBASC;109
2012;RIO NEGRINHOSC;MONTE CASTELOSC;246
2012;RIO NEGRINHOSC;PAPANDUVASC;514
2012;RIO NEGRINHOSC;PINHALZINHOSC;17
2012;RIO NEGRINHOSC;PONTE SERRADASC;23
2012;RIO NEGRINHOSC;PORTO UNIÃOSC;710
2012;RIO NEGRINHOSC;SANTA CECÍLIASC;256
2012;RIO NEGRINHOSC;SÃO BENTO DO SULSC;113877
2012;RIO NEGRINHOSC;SÃO BONIFÁCIOSC;1072
2012;RIO NEGRINHOSC;SÃO MIGUEL DO OESTESC;12
2012;RIO NEGRINHOSC;TANGARÁSC;9
2012;RIO NEGRINHOSC;TIJUCASSC;28
2012;RIO NEGRINHOSC;VIDEIRASC;50
2012;RIO NEGRINHOSC;XANXERÊSC;18
2012;RIO NEGRINHOSC;XAXIMSC;3
2012;RIQUEZASC;CAIBISC;6670
2012;RIQUEZASC;CHAPECÓSC;2120
2012;RIQUEZASC;DESCANSOSC;68
2012;RIQUEZASC;GUATAMBÚSC;4
2012;RIQUEZASC;IPORÃ DO OESTESC;519
2012;RIQUEZASC;ITAPIRANGASC;335
2012;RIQUEZASC;MONDAÍSC;7386
2012;RIQUEZASC;PALMITOSSC;3359
2012;RIQUEZASC;PLANALTO ALEGRESC;16
2012;RIQUEZASC;SÃO CARLOSSC;107
2012;RIQUEZASC;SÃO MIGUEL DO OESTESC;867
2012;RIQUEZASC;ÁGUAS DE CHAPECÓSC;58
2012;RODEIOSC;APIÚNASC;1012
2012;RODEIOSC;ASCURRASC;42155
2012;RODEIOSC;BLUMENAUSC;4950
2012;RODEIOSC;GUARAMIRIMSC;141
2012;RODEIOSC;IBIRAMASC;261
2012;RODEIOSC;INDAIALSC;3303
2012;RODEIOSC;JARAGUÁ DO SULSC;188
2012;RODEIOSC;JOINVILLESC;276
2012;RODEIOSC;LONTRASSC;136
2012;RODEIOSC;POMERODESC;170
2012;RODEIOSC;POUSO REDONDOSC;44
2012;RODEIOSC;PRESIDENTE GETÚLIOSC;165
2012;RODEIOSC;RIO DO SULSC;538
2012;RODEIOSC;TAIÓSC;47
2012;RODEIOSC;TIMBÓSC;54087
2012;RODEIOSC;TROMBUDO CENTRALSC;11
2012;ROMELÂNDIASC;MARAVILHASC;78
2012;ROMELÂNDIASC;SÃO MIGUEL DO OESTESC;425
2012;SALTINHOSC;CAMPO ERÊSC;1967
2012;SALTINHOSC;CHAPECÓSC;26
2012;SALTINHOSC;CUNHA PORÃSC;34
2012;SALTINHOSC;MARAVILHASC;1026
2012;SALTINHOSC;MODELOSC;412
2012;SALTINHOSC;NOVA ERECHIMSC;2
2012;SALTINHOSC;PALMITOSSC;100
2012;SALTINHOSC;PINHALZINHOSC;354
2012;SALTINHOSC;SERRA ALTASC;90
2012;SALTINHOSC;SÃO LOURENÇO DO OESTESC;187
2012;SANTA CECÍLIASC;BALNEÁRIO CAMBORIÚSC;638
2012;SANTA CECÍLIASC;BLUMENAUSC;911
2012;SANTA CECÍLIASC;CAMPO ALEGRESC;45
2012;SANTA CECÍLIASC;CANOINHASSC;1940
2012;SANTA CECÍLIASC;CAÇADORSC;4072
2012;SANTA CECÍLIASC;CHAPECÓSC;52
2012;SANTA CECÍLIASC;CONCÓRDIASC;28
2012;SANTA CECÍLIASC;CORREIA PINTOSC;485
2012;SANTA CECÍLIASC;CURITIBANOSSC;4802
2012;SANTA CECÍLIASC;FLORIANÓPOLISSC;960
2012;SANTA CECÍLIASC;GASPARSC;68
2012;SANTA CECÍLIASC;INDAIALSC;566
2012;SANTA CECÍLIASC;ITAIÓPOLISSC;45
2012;SANTA CECÍLIASC;ITAJAÍSC;417
2012;SANTA CECÍLIASC;ITAPEMASC;183
2012;SANTA CECÍLIASC;JOAÇABASC;124
2012;SANTA CECÍLIASC;JOINVILLESC;470
2012;SANTA CECÍLIASC;LAGESSC;1547
2012;SANTA CECÍLIASC;LEBON RÉGISSC;13026
2012;SANTA CECÍLIASC;MAFRASC;1165
2012;SANTA CECÍLIASC;MAJOR VIEIRASC;36
2012;SANTA CECÍLIASC;MARAVILHASC;12
2012;SANTA CECÍLIASC;MONTE CASTELOSC;4210
2012;SANTA CECÍLIASC;PAPANDUVASC;671
2012;SANTA CECÍLIASC;PINHALZINHOSC;3
2012;SANTA CECÍLIASC;PONTE ALTA DO NORTESC;6405
2012;SANTA CECÍLIASC;PONTE ALTASC;461
2012;SANTA CECÍLIASC;PONTE SERRADASC;46
2012;SANTA CECÍLIASC;PORTO UNIÃOSC;42
2012;SANTA CECÍLIASC;POUSO REDONDOSC;354
2012;SANTA CECÍLIASC;RIO DO SULSC;968
2012;SANTA CECÍLIASC;RIO NEGRINHOSC;256
2012;SANTA CECÍLIASC;SÃO BENTO DO SULSC;505
2012;SANTA CECÍLIASC;SÃO CRISTOVÃO DO SULSC;2199
2012;SANTA CECÍLIASC;SÃO MIGUEL DO OESTESC;16
2012;SANTA CECÍLIASC;TAIÓSC;4
2012;SANTA CECÍLIASC;TANGARÁSC;45
2012;SANTA CECÍLIASC;TIJUCASSC;117
2012;SANTA CECÍLIASC;TIMBÓ GRANDESC;122
2012;SANTA CECÍLIASC;VIDEIRASC;313
2012;SANTA CECÍLIASC;XANXERÊSC;60
2012;SANTA CECÍLIASC;XAXIMSC;21
2012;SANTA HELENASC;BELMONTESC;250
2012;SANTA HELENASC;DESCANSOSC;1626
2012;SANTA HELENASC;SÃO MIGUEL DO OESTESC;606
2012;SANTA HELENASC;TUNÁPOLISSC;318
2012;SANTA ROSA DE LIMASC;ANITÁPOLISSC;570
2012;SANTA ROSA DE LIMASC;FLORIANÓPOLISSC;224
2012;SANTA ROSA DE LIMASC;PALHOÇASC;61
2012;SANTA ROSA DE LIMASC;RANCHO QUEIMADOSC;57
2012;SANTA ROSA DE LIMASC;SANTO AMARO DA IMPERATRIZSC;15
2012;SANTA ROSA DE LIMASC;SÃO JOSÉSC;29
2012;SANTA ROSA DE LIMASC;ÁGUAS MORNASSC;9
2012;SANTA ROSA DO SULSC;ARARANGUÁSC;12285
2012;SANTA ROSA DO SULSC;CRICIÚMASC;1112
2012;SANTA ROSA DO SULSC;IMBITUBASC;2049
2012;SANTA ROSA DO SULSC;JACINTO MACHADOSC;11
2012;SANTA ROSA DO SULSC;MARACAJÁSC;12
2012;SANTA ROSA DO SULSC;PASSO DE TORRESSC;25
2012;SANTA ROSA DO SULSC;PRAIA GRANDESC;1622
2012;SANTA ROSA DO SULSC;SOMBRIOSC;57618
2012;SANTA ROSA DO SULSC;SÃO JOÃO DO SULSC;7735
2012;SANTA ROSA DO SULSC;TUBARÃOSC;32
2012;SANTO AMARO DA IMPERATRIZSC;ALFREDO WAGNERSC;699
2012;SANTO AMARO DA IMPERATRIZSC;ANGELINASC;318
2012;SANTO AMARO DA IMPERATRIZSC;ANITÁPOLISSC;400
2012;SANTO AMARO DA IMPERATRIZSC;BOCAINA DO SULSC;13
2012;SANTO AMARO DA IMPERATRIZSC;BOM RETIROSC;316
2012;SANTO AMARO DA IMPERATRIZSC;CORREIA PINTOSC;3
2012;SANTO AMARO DA IMPERATRIZSC;CURITIBANOSSC;6
2012;SANTO AMARO DA IMPERATRIZSC;FLORIANÓPOLISSC;485749
2012;SANTO AMARO DA IMPERATRIZSC;FRAIBURGOSC;2
2012;SANTO AMARO DA IMPERATRIZSC;ITUPORANGASC;40
2012;SANTO AMARO DA IMPERATRIZSC;LAGESSC;269
2012;SANTO AMARO DA IMPERATRIZSC;MONTE CARLOSC;3
2012;SANTO AMARO DA IMPERATRIZSC;PALHOÇASC;304888
2012;SANTO AMARO DA IMPERATRIZSC;RANCHO QUEIMADOSC;3646
2012;SANTO AMARO DA IMPERATRIZSC;RIO DO SULSC;23
2012;SANTO AMARO DA IMPERATRIZSC;SANTA ROSA DE LIMASC;15
2012;SANTO AMARO DA IMPERATRIZSC;SÃO BONIFÁCIOSC;620
2012;SANTO AMARO DA IMPERATRIZSC;SÃO CARLOSSC;22
2012;SANTO AMARO DA IMPERATRIZSC;SÃO JOAQUIMSC;50
2012;SANTO AMARO DA IMPERATRIZSC;SÃO JOSÉSC;1
2012;SANTO AMARO DA IMPERATRIZSC;TAIÓSC;26
2012;SANTO AMARO DA IMPERATRIZSC;URUBICISC;142
2012;SANTO AMARO DA IMPERATRIZSC;VIDEIRASC;5
2012;SANTO AMARO DA IMPERATRIZSC;ÁGUAS MORNASSC;87472
2012;SCHROEDERSC;GUARAMIRIMSC;5419
2012;SCHROEDERSC;JARAGUÁ DO SULSC;103520
2012;SCHROEDERSC;JOINVILLESC;216
2012;SEARASC;BALNEÁRIO CAMBORIÚSC;192
2012;SEARASC;BLUMENAUSC;132
2012;SEARASC;CAMPO ERÊSC;87
2012;SEARASC;CHAPECÓSC;26684
2012;SEARASC;CONCÓRDIASC;22029
2012;SEARASC;CORONEL FREITASSC;142
2012;SEARASC;CURITIBANOSSC;70
2012;SEARASC;DIONÍSIO CERQUEIRASC;32
2012;SEARASC;FLORIANÓPOLISSC;273
2012;SEARASC;FORMOSA DO SULSC;70
2012;SEARASC;ITAJAÍSC;132
2012;SEARASC;ITÁSC;2893
2012;SEARASC;NOVA ITABERABASC;4
2012;SEARASC;NOVO HORIZONTESC;2
2012;SEARASC;PAIALSC;171
2012;SEARASC;PALMA SOLASC;102
2012;SEARASC;QUILOMBOSC;1969
2012;SEARASC;RIO DO SULSC;69
2012;SEARASC;SÃO LOURENÇO DO OESTESC;114
2012;SERRA ALTASC;CAMPO ERÊSC;42
2012;SERRA ALTASC;CHAPECÓSC;15
2012;SERRA ALTASC;MODELOSC;14
2012;SERRA ALTASC;NOVA ERECHIMSC;13
2012;SERRA ALTASC;PINHALZINHOSC;187
2012;SERRA ALTASC;SALTINHOSC;90
2012;SIDERÓPOLISSC;CRICIÚMASC;96202
2012;SIDERÓPOLISSC;LAURO MULLERSC;270
2012;SIDERÓPOLISSC;TREVISOSC;14856
2012;SOMBRIOSC;ANITA GARIBALDISC;8
2012;SOMBRIOSC;ARARANGUÁSC;66816
2012;SOMBRIOSC;BALNEÁRIO GAIVOTASC;62932
2012;SOMBRIOSC;CRICIÚMASC;5882
2012;SOMBRIOSC;FLORIANÓPOLISSC;272
2012;SOMBRIOSC;FORQUILHINHASC;3
2012;SOMBRIOSC;IMBITUBASC;13248
2012;SOMBRIOSC;JACINTO MACHADOSC;8592
2012;SOMBRIOSC;MARACAJÁSC;75
2012;SOMBRIOSC;MELEIROSC;14
2012;SOMBRIOSC;PASSO DE TORRESSC;112
2012;SOMBRIOSC;PRAIA GRANDESC;6778
2012;SOMBRIOSC;SANTA ROSA DO SULSC;57618
2012;SOMBRIOSC;SÃO JOÃO DO SULSC;12882
2012;SOMBRIOSC;TUBARÃOSC;307
2012;SOMBRIOSC;TURVOSC;3
2012;SOMBRIOSC;ÁGUA DOCESC;2
2012;SÃO BENTO DO SULSC;BALNEÁRIO CAMBORIÚSC;2866
2012;SÃO BENTO DO SULSC;BALNEÁRIO PIÇARRASSC;1230
2012;SÃO BENTO DO SULSC;BARRA VELHASC;1465
2012;SÃO BENTO DO SULSC;BIGUAÇUSC;10
2012;SÃO BENTO DO SULSC;BLUMENAUSC;4730
2012;SÃO BENTO DO SULSC;BRUSQUESC;440
2012;SÃO BENTO DO SULSC;CAMPO ALEGRESC;47933
2012;SÃO BENTO DO SULSC;CANOINHASSC;6976
2012;SÃO BENTO DO SULSC;CAÇADORSC;276
2012;SÃO BENTO DO SULSC;CHAPECÓSC;90
2012;SÃO BENTO DO SULSC;CORUPÁSC;6233
2012;SÃO BENTO DO SULSC;FLORIANÓPOLISSC;3561
2012;SÃO BENTO DO SULSC;GASPARSC;286
2012;SÃO BENTO DO SULSC;GUARAMIRIMSC;1114
2012;SÃO BENTO DO SULSC;ILHOTASC;32
2012;SÃO BENTO DO SULSC;ITAJAÍSC;1683
2012;SÃO BENTO DO SULSC;ITAPEMASC;205
2012;SÃO BENTO DO SULSC;JARAGUÁ DO SULSC;21916
2012;SÃO BENTO DO SULSC;JOAÇABASC;136
2012;SÃO BENTO DO SULSC;JOINVILLESC;26268
2012;SÃO BENTO DO SULSC;LEBON RÉGISSC;94
2012;SÃO BENTO DO SULSC;MAFRASC;35115
2012;SÃO BENTO DO SULSC;MARAVILHASC;6
2012;SÃO BENTO DO SULSC;MASSARANDUBASC;235
2012;SÃO BENTO DO SULSC;MONTE CASTELOSC;606
2012;SÃO BENTO DO SULSC;PAPANDUVASC;995
2012;SÃO BENTO DO SULSC;PINHALZINHOSC;27
2012;SÃO BENTO DO SULSC;PONTE SERRADASC;16
2012;SÃO BENTO DO SULSC;PORTO UNIÃOSC;1768
2012;SÃO BENTO DO SULSC;RIO NEGRINHOSC;113877
2012;SÃO BENTO DO SULSC;SANTA CECÍLIASC;505
2012;SÃO BENTO DO SULSC;SÃO BONIFÁCIOSC;163
2012;SÃO BENTO DO SULSC;SÃO MIGUEL DO OESTESC;28
2012;SÃO BENTO DO SULSC;TANGARÁSC;12
2012;SÃO BENTO DO SULSC;TIJUCASSC;108
2012;SÃO BENTO DO SULSC;VIDEIRASC;148
2012;SÃO BENTO DO SULSC;XANXERÊSC;35
2012;SÃO BENTO DO SULSC;XAXIMSC;23
2012;SÃO BERNARDINOSC;CAMPO ERÊSC;381
2012;SÃO BERNARDINOSC;SÃO LOURENÇO DO OESTESC;2147
2012;SÃO BONIFÁCIOSC;BLUMENAUSC;1
2012;SÃO BONIFÁCIOSC;CONCÓRDIASC;1977
2012;SÃO BONIFÁCIOSC;FLORIANÓPOLISSC;1515
2012;SÃO BONIFÁCIOSC;ITÁSC;991
2012;SÃO BONIFÁCIOSC;JARAGUÁ DO SULSC;1
2012;SÃO BONIFÁCIOSC;MAFRASC;985
2012;SÃO BONIFÁCIOSC;PALHOÇASC;957
2012;SÃO BONIFÁCIOSC;RIO NEGRINHOSC;1072
2012;SÃO BONIFÁCIOSC;SANTO AMARO DA IMPERATRIZSC;620
2012;SÃO BONIFÁCIOSC;SÃO BENTO DO SULSC;163
2012;SÃO BONIFÁCIOSC;SÃO JOSÉSC;299
2012;SÃO BONIFÁCIOSC;ÁGUAS MORNASSC;491
2012;SÃO CARLOSSC;ALFREDO WAGNERSC;62
2012;SÃO CARLOSSC;BOCAINA DO SULSC;149
2012;SÃO CARLOSSC;BOM RETIROSC;3798
2012;SÃO CARLOSSC;CAIBISC;656
2012;SÃO CARLOSSC;CHAPECÓSC;11492
2012;SÃO CARLOSSC;DESCANSOSC;31
2012;SÃO CARLOSSC;FLORIANÓPOLISSC;79
2012;SÃO CARLOSSC;GUATAMBÚSC;33
2012;SÃO CARLOSSC;IPORÃ DO OESTESC;85
2012;SÃO CARLOSSC;ITAPIRANGASC;417
2012;SÃO CARLOSSC;LAGESSC;360
2012;SÃO CARLOSSC;MONDAÍSC;273
2012;SÃO CARLOSSC;PALHOÇASC;22
2012;SÃO CARLOSSC;PALMITOSSC;9061
2012;SÃO CARLOSSC;PLANALTO ALEGRESC;2573
2012;SÃO CARLOSSC;RANCHO QUEIMADOSC;4
2012;SÃO CARLOSSC;RIQUEZASC;107
2012;SÃO CARLOSSC;SANTO AMARO DA IMPERATRIZSC;22
2012;SÃO CARLOSSC;SÃO JOAQUIMSC;100
2012;SÃO CARLOSSC;SÃO JOSÉSC;5
2012;SÃO CARLOSSC;SÃO MIGUEL DO OESTESC;229
2012;SÃO CARLOSSC;URUBICISC;546
2012;SÃO CARLOSSC;ÁGUAS DE CHAPECÓSC;3777
2012;SÃO CRISTOVÃO DO SULSC;AGRONÔMICASC;33
2012;SÃO CRISTOVÃO DO SULSC;CAMPOS NOVOSSC;85
2012;SÃO CRISTOVÃO DO SULSC;CATANDUVASSC;16
2012;SÃO CRISTOVÃO DO SULSC;CAÇADORSC;31
2012;SÃO CRISTOVÃO DO SULSC;CHAPECÓSC;22
2012;SÃO CRISTOVÃO DO SULSC;CORDILHEIRA ALTASC;2
2012;SÃO CRISTOVÃO DO SULSC;CORREIA PINTOSC;986
2012;SÃO CRISTOVÃO DO SULSC;CURITIBANOSSC;25692
2012;SÃO CRISTOVÃO DO SULSC;ERVAL VELHOSC;1
2012;SÃO CRISTOVÃO DO SULSC;FAXINAL DOS GUEDESSC;2
2012;SÃO CRISTOVÃO DO SULSC;ITAIÓPOLISSC;31
2012;SÃO CRISTOVÃO DO SULSC;IÇARASC;33
2012;SÃO CRISTOVÃO DO SULSC;JOAÇABASC;22
2012;SÃO CRISTOVÃO DO SULSC;LAGESSC;1195
2012;SÃO CRISTOVÃO DO SULSC;LEBON RÉGISSC;37
2012;SÃO CRISTOVÃO DO SULSC;MAFRASC;134
2012;SÃO CRISTOVÃO DO SULSC;MONTE CASTELOSC;138
2012;SÃO CRISTOVÃO DO SULSC;PAPANDUVASC;35
2012;SÃO CRISTOVÃO DO SULSC;PONTE ALTA DO NORTESC;6172
2012;SÃO CRISTOVÃO DO SULSC;PONTE ALTASC;2510
2012;SÃO CRISTOVÃO DO SULSC;PONTE SERRADASC;14
2012;SÃO CRISTOVÃO DO SULSC;POUSO REDONDOSC;563
2012;SÃO CRISTOVÃO DO SULSC;RIO DO SULSC;325
2012;SÃO CRISTOVÃO DO SULSC;SANTA CECÍLIASC;2199
2012;SÃO CRISTOVÃO DO SULSC;TROMBUDO CENTRALSC;66
2012;SÃO CRISTOVÃO DO SULSC;VARGEM BONITASC;2
2012;SÃO CRISTOVÃO DO SULSC;VARGEÃOSC;1
2012;SÃO CRISTOVÃO DO SULSC;XANXERÊSC;14
2012;SÃO CRISTOVÃO DO SULSC;XAXIMSC;7
2012;SÃO DOMINGOSSC;ANCHIETASC;1
2012;SÃO DOMINGOSSC;BOM JESUSSC;1906
2012;SÃO DOMINGOSSC;CAMPO ERÊSC;11
2012;SÃO DOMINGOSSC;CAMPOS NOVOSSC;99
2012;SÃO DOMINGOSSC;CHAPECÓSC;308
2012;SÃO DOMINGOSSC;CORDILHEIRA ALTASC;1
2012;SÃO DOMINGOSSC;DIONÍSIO CERQUEIRASC;40
2012;SÃO DOMINGOSSC;FLORIANÓPOLISSC;728
2012;SÃO DOMINGOSSC;GALVÃOSC;4673
2012;SÃO DOMINGOSSC;IPUAÇUSC;4827
2012;SÃO DOMINGOSSC;JOAÇABASC;137
2012;SÃO DOMINGOSSC;JUPIÁSC;392
2012;SÃO DOMINGOSSC;LAGESSC;135
2012;SÃO DOMINGOSSC;SÃO LOURENÇO DO OESTESC;3117
2012;SÃO DOMINGOSSC;XANXERÊSC;10391
2012;SÃO DOMINGOSSC;XAXIMSC;82
2012;SÃO FRANCISCO DO SULSC;ARAQUARISC;95575
2012;SÃO FRANCISCO DO SULSC;BALNEÁRIO CAMBORIÚSC;1078
2012;SÃO FRANCISCO DO SULSC;BALNEÁRIO PIÇARRASSC;671
2012;SÃO FRANCISCO DO SULSC;BARRA VELHASC;338
2012;SÃO FRANCISCO DO SULSC;BIGUAÇUSC;24
2012;SÃO FRANCISCO DO SULSC;FLORIANÓPOLISSC;44
2012;SÃO FRANCISCO DO SULSC;GUARAMIRIMSC;303
2012;SÃO FRANCISCO DO SULSC;ITAJAÍSC;1166
2012;SÃO FRANCISCO DO SULSC;ITAPEMASC;154
2012;SÃO FRANCISCO DO SULSC;ITAPOÁSC;5880
2012;SÃO FRANCISCO DO SULSC;JARAGUÁ DO SULSC;622
2012;SÃO FRANCISCO DO SULSC;JOINVILLESC;200941
2012;SÃO FRANCISCO DO SULSC;NAVEGANTESSC;107
2012;SÃO FRANCISCO DO SULSC;PENHASC;33
2012;SÃO FRANCISCO DO SULSC;TIJUCASSC;48
2012;SÃO JOAQUIMSC;ALFREDO WAGNERSC;98
2012;SÃO JOAQUIMSC;BOM JARDIM DA SERRASC;6347
2012;SÃO JOAQUIMSC;BOM RETIROSC;1794
2012;SÃO JOAQUIMSC;CAMPOS NOVOSSC;1463
2012;SÃO JOAQUIMSC;CHAPECÓSC;193
2012;SÃO JOAQUIMSC;CRICIÚMASC;3290
2012;SÃO JOAQUIMSC;CURITIBANOSSC;114
2012;SÃO JOAQUIMSC;FLORIANÓPOLISSC;1481
2012;SÃO JOAQUIMSC;JOAÇABASC;64
2012;SÃO JOAQUIMSC;LAGESSC;11675
2012;SÃO JOAQUIMSC;LAURO MULLERSC;4736
2012;SÃO JOAQUIMSC;ORLEANSSC;3035
2012;SÃO JOAQUIMSC;PAINELSC;4501
2012;SÃO JOAQUIMSC;PALHOÇASC;294
2012;SÃO JOAQUIMSC;PONTE ALTASC;1071
2012;SÃO JOAQUIMSC;PONTE SERRADASC;13
2012;SÃO JOAQUIMSC;RANCHO QUEIMADOSC;27
2012;SÃO JOAQUIMSC;SANTO AMARO DA IMPERATRIZSC;50
2012;SÃO JOAQUIMSC;SÃO CARLOSSC;100
2012;SÃO JOAQUIMSC;SÃO JOSÉ DO CERRITOSC;36
2012;SÃO JOAQUIMSC;SÃO JOSÉSC;107
2012;SÃO JOAQUIMSC;URUBICISC;7917
2012;SÃO JOAQUIMSC;URUSSANGASC;2663
2012;SÃO JOAQUIMSC;XANXERÊSC;37
2012;SÃO JOAQUIMSC;XAXIMSC;5
2012;SÃO JOAQUIMSC;ÁGUAS MORNASSC;10
2012;SÃO JOSÉ DO CEDROSC;BALNEÁRIO CAMBORIÚSC;17
2012;SÃO JOSÉ DO CEDROSC;CHAPECÓSC;1282
2012;SÃO JOSÉ DO CEDROSC;DESCANSOSC;253
2012;SÃO JOSÉ DO CEDROSC;DIONÍSIO CERQUEIRASC;7853
2012;SÃO JOSÉ DO CEDROSC;FLORIANÓPOLISSC;1054
2012;SÃO JOSÉ DO CEDROSC;GUARACIABASC;9772
2012;SÃO JOSÉ DO CEDROSC;GUARUJÁ DO SULSC;15594
2012;SÃO JOSÉ DO CEDROSC;IPORÃ DO OESTESC;240
2012;SÃO JOSÉ DO CEDROSC;ITAPIRANGASC;488
2012;SÃO JOSÉ DO CEDROSC;MARAVILHASC;528
2012;SÃO JOSÉ DO CEDROSC;NOVA ERECHIMSC;30
2012;SÃO JOSÉ DO CEDROSC;PINHALZINHOSC;354
2012;SÃO JOSÉ DO CEDROSC;PRINCESASC;5889
2012;SÃO JOSÉ DO CEDROSC;SÃO LOURENÇO DO OESTESC;2
2012;SÃO JOSÉ DO CEDROSC;SÃO MIGUEL DO OESTESC;12887
2012;SÃO JOSÉ DO CERRITOSC;BARRA BONITASC;2
2012;SÃO JOSÉ DO CERRITOSC;CAMPOS NOVOSSC;2129
2012;SÃO JOSÉ DO CERRITOSC;JOAÇABASC;147
2012;SÃO JOSÉ DO CERRITOSC;LAGESSC;25093
2012;SÃO JOSÉ DO CERRITOSC;SÃO JOAQUIMSC;36
2012;SÃO JOSÉ DO CERRITOSC;SÃO MIGUEL DO OESTESC;1
2012;SÃO JOSÉ DO CERRITOSC;VARGEMSC;79
2012;SÃO JOSÉSC;ALFREDO WAGNERSC;280
2012;SÃO JOSÉSC;ANGELINASC;1514
2012;SÃO JOSÉSC;ANITÁPOLISSC;112
2012;SÃO JOSÉSC;BIGUAÇUSC;86
2012;SÃO JOSÉSC;BOCAINA DO SULSC;15
2012;SÃO JOSÉSC;BOM RETIROSC;173
2012;SÃO JOSÉSC;FLORIANÓPOLISSC;17278468
2012;SÃO JOSÉSC;GAROPABASC;1702
2012;SÃO JOSÉSC;IMBITUBASC;2003
2012;SÃO JOSÉSC;LAGESSC;28
2012;SÃO JOSÉSC;PALHOÇASC;379793
2012;SÃO JOSÉSC;PAULO LOPESSC;6975
2012;SÃO JOSÉSC;RANCHO QUEIMADOSC;652
2012;SÃO JOSÉSC;SANTA ROSA DE LIMASC;29
2012;SÃO JOSÉSC;SANTO AMARO DA IMPERATRIZSC;1
2012;SÃO JOSÉSC;SÃO BONIFÁCIOSC;299
2012;SÃO JOSÉSC;SÃO CARLOSSC;5
2012;SÃO JOSÉSC;SÃO JOAQUIMSC;107
2012;SÃO JOSÉSC;SÃO PEDRO DE ALCÂNTARASC;69321
2012;SÃO JOSÉSC;URUBICISC;295
